processedtransactionid,acceptorcountrycode,acceptorpostalcode,acceptorstatecode,acceptorstreetaddress,authdate,authday,authenticationindicator,authenticationvalue,authhour,authmonth,authorizationtype,authresult,authtimestamp,authweekofyear,authyear,avs_rslt,brandcardtype,brandcategory,brandcode,branddescription,card_brnd_tr,cardbrand,cardbrand_bindb,cardcommercial,cardexpirymonth,cardexpiryyear,cardissuetype,cardissuetypeid,cardprepaid,cardproduct_bindb,cardschemaid,cardschemaname,cardsubtype,cardsubtypeid,cardtype,cardtype_bindb,cardusage,cardusageid,categorycodegroup,channel,channelname,channelsubtype,channelsubtypename,country_mid,countryid,countryname,cv2_rslt,cvvresponse,cvvresult,ddresult,detailedcode,transactiontype,detailedmessage,eci_sli,effectivedwoindicator,ext_rc,firstsixdigits,fraudflag,fraudimportdate,fraudreportdate,initialrecurring,int_rc,internalamount,iscommercial,isprepaid,isprivatelabel,issuercode,issuercountry,issuercountrycode,issuerid,memberid,originalamount,originalcurrencyid,parenttransactionid,pos_mode,processorid,productcode,productdescription,productsubcode,recurringpayments,reg,resp_code,servicetypeid,servicetypename,submerchantid,threedsecureenrollmentid,threedxid,ucaf_ind,use3dsecure,vbv_rslt,avsthere,cv2there,expthere,threedthere,cb_flag,fraud_related_cb_flag,doublelabel_cb,timestamp,cardexpirydate,submerchant,timestamp_unix,euramount,threedsused,recurring,cvvused,cardprivate,pinaccess,signatureaccess,diffcardexpirydate,diffcardexpirydatebucketed,difffirsttimestampmerch,diffprevtimestampmerch,avginternalamountmerch,stddevinternalamountmerch,avgdiffprevtimestampmerch,stddevdiffprevtimestampmerch,fraudratiomerch,difffirsttimestampmcc,diffprevtimestampmcc,avginternalamountmcc,stddevinternalamountmcc,avgdiffprevtimestampmcc,stddevdiffprevtimestampmcc,fraudratiomcc,difffirsttimestampcard,diffprevtimestampcard,avginternalamountcard,stddevinternalamountcard,avgdiffprevtimestampcard,stddevdiffprevtimestampcard,fraudratiocard,difffirsttimestampcountry,diffprevtimestampcountry,avginternalamountcountry,stddevinternalamountcountry,avgdiffprevtimestampcountry,stddevdiffprevtimestampcountry,fraudratiocountry,avginternalamountmerch50,stddevinternalamountmerch50,avgdiffprevtimestampmerch50,stddevdiffprevtimestampmerch50,dispAvgInternalamountmerch50,dispAvgprevtsdiffmerch50,avginternalamountmcc50,stddevinternalamountmcc50,avgdiffprevtimestampmcc50,stddevdiffprevtimestampmcc50,dispAvgInternalamountmcc50,dispAvgprevtsdiffmcc50,avginternalamountcard50,stddevinternalamountcard50,avgdiffprevtimestampcard50,stddevdiffprevtimestampcard50,dispAvgInternalamountcard50,dispAvgprevtsdiffcard50,avginternalamountcountry50,stddevinternalamountcountry50,avgdiffprevtimestampcountry50,stddevdiffprevtimestampcountry50,dispAvgInternalamountcountry50,dispAvgprevtsdiffcountry50,bool2x_Avginternalamountcard50,bool2x_curr_Avginternalamountcard,bool2x_Avgdiffprevtimestampcard50,bool2x_Avginternalamountmerch50,bool2x_curr_Avginternalamountmerch,bool2x_Avgdiffprevtimestampmerch50,bool2x_Avginternalamountmcc50,bool2x_curr_Avginternalamountmcc,bool2x_Avgdiffprevtimestampmcc50,bool2x_Avginternalamountcountry50,bool2x_curr_Avginternalamountcountry,bool2x_Avgdiffprevtimestampcountry50,cardaccess,acceptorcountry,processor,digitalwalletoperator,avsused,avsresult,eci,cavvresult,ucafindicator,currency,cardcountry,posentrymode,mcccode,merchantcountry,midcountry,threedsused_index,initialrecurring_index,recurring_index,acceptorpostalcode_index,cvvused_index,cardprepaid_index,cardcommercial_index,cardprivate_index,pinaccess_index,signatureaccess_index,bool2x_Avginternalamountcard50_index,bool2x_curr_Avginternalamountcard_index,bool2x_Avgdiffprevtimestampcard50_index,bool2x_Avginternalamountmerch50_index,bool2x_curr_Avginternalamountmerch_index,bool2x_Avgdiffprevtimestampmerch50_index,bool2x_Avginternalamountmcc50_index,bool2x_curr_Avginternalamountmcc_index,bool2x_Avgdiffprevtimestampmcc50_index,bool2x_Avginternalamountcountry50_index,bool2x_curr_Avginternalamountcountry_index,bool2x_Avgdiffprevtimestampcountry50_index,transactiontype_index,cardaccess_index,channel_index,channelsubtype_index,acceptorcountry_index,acceptorstatecode_index,processor_index,cvvresult_index,ddresult_index,digitalwalletoperator_index,avsused_index,avsresult_index,eci_index,cavvresult_index,ucafindicator_index,currency_index,cardbrand_index,brandcardtype_index,cardcountry_index,cardtype_index,posentrymode_index,mcccode_index,merchantcountry_index,midcountry_index,prediction,prob1,prob2,rawpred1,rawpred2,rank
1937204787,528,1976 CA,"",Dokweg 29 B,2019-08-01,1,"","",0,8,"",0,2019-08-01 00:06:48,31,2019,"",Visa,Visa,005,VISA.,VISA.,2,VISA,false,2,2020,Credit,1,false,CLASSIC,2,Visa,CLASSIC,3,Visa,CREDIT,"","",5967,1,ECOM,"","",Netherlands,280,Germany,"","",0,3,00,Payment,Approved,07,0,00,414905,"","","","","",26.859352,false,false,false,"",Germany,280,414901,5010743,29.950000,840,"",812,21,F,Visa Classic,"",true,Foreign - EMEA,Transaction approved,1,Credit,"","","",0,false,"",1,0,1,1,"","",0.0,2019-08-01T00:06:48.000Z,2020-02-28,none,1564618008,26.859352,false,true,false,false,none,none,211,2,212,7,29.9832635906,16.131145810260758,729.2966516701836,1633.6955461126909,0.006613310867733782,212,3,31.4273275884,106.0491214789025,3.563844569811594,4.826960429316856,0.0,181,2592089,26.4784626000,0.26964296401408155,2757517.6,1581762.3258967511,0.0,212,22,96.5834450729,203.06518618556802,11.92161338232863,20.771668915400465,0.003483803690893202,30.28917386,15.18727167210434,1032.16,1237.4375327049595,0.01896395166209543,0.1853854281787491,25.44653086,18.1486294677418,2.4,2.203892660077359,-0.05639647594430875,-0.2411133438639581,26.4784626,0.26964296401408155,2757517.6,1581762.3258967511,0.0,0.0,57.24562336,84.93460038997652,24.1,27.71520617028176,-0.19372016667077405,0.5862979362549974,false,false,false,false,false,false,false,false,false,false,false,true,none,528,21,none,true,none,07,none,0,840,276,812,5967,276,528,1.0,0.0,1.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,8.0,2.0,0.0,0.7909421,0.20905791,0.6653067,-0.6653067,894
1937204807,196,2063,"",Prodromou 75 1st floor 75,2019-08-01,1,"","",0,8,0,0,2019-08-01 00:06:51,31,2019,"",MasterCardDebit,Mastercard,040,MC Prepaid,MC Prepaid,16,MASTERCARD,false,2,2024,Debit,2,true,PREPAID,1,MasterCard,MASTERCARD STANDARD,33,MasterCardDebit,DEBIT,"","",7994,1,ECOM,"","",Cyprus,608,Philippines,M,M,1,1,00,Payment,Approved,21,0,00,549627,"","","",true,"",0.896806,false,true,false,"",Philippines,608,0015033,5012571,1.000000,840,"",812,21,MPG,Prepaid Unembossed Mastercard Card,MUS,true,Foreign - MASTER,Transaction approved,2,Debit,"","","",0,true,"",0,1,1,1,"","",0.0,2019-08-01T00:06:51.000Z,2024-02-28,none,1564618011,0.896806,true,true,true,false,none,none,1672,3,212,473,6.9082523796,8.425995551688032,2483.0127578718784,4142.162533413,0.021837466853844953,212,183,21.7942015549,74.57808349668186,65.8961359000464,83.98471748158137,0.00584936942307334,36,3062391,0.8781540000,0.0,742956.0,0.0,0.0,212,286,87.7241339736,258.3077020110441,331.2102112421327,502.0833340192468,0.006862789952875509,3.40711818,6.178311247386485,2619.22,3108.084778674573,-0.4155157901666108,0.032883123496337374,19.66919816,62.64131597158673,99.54,125.64400795379731,-0.028493671267303948,0.4005950738279499,0.878154,0.0,742956.0,0.0,0.0,0.0,59.4083003,160.53287179167512,450.76,600.2545568850139,-0.10962055507113505,0.23810746276092187,false,false,false,false,false,false,false,false,false,false,false,false,none,196,21,none,false,none,none,none,0,840,608,812,7994,608,196,0.0,1.0,1.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,40.0,0.0,1.0,26.0,40.0,3.0,0.0,0.64854425,0.35145572,0.30632326,-0.30632326,895
1937204801,196,2028,"","Dositheou 42, Strovolos",2019-08-01,1,"","",0,8,"",0,2019-08-01 00:06:51,31,2019,"",VisaElectron,Visa,007,VISA Electron,VISA Electron,15,VISA,false,4,2022,Debit,2,false,ELECTRON,2,Visa,ELECTRON,5,VisaElectron,DEBIT,NON USA CONSUMER DEBIT - NO PIN ACCESS,9,7995,1,ECOM,"","",Cyprus,250,France,"","",0,1,00,Payment,Approved,07,0,00,497831,"","","","","",30.000000,false,false,false,8233,France,250,402102,5007475,30.000000,978,"",102,21,L,Visa Electron,"",true,Foreign - EMEA,Transaction approved,2,Debit,"","","",0,true,"",0,0,1,1,"","",0.0,2019-08-01T00:06:51.000Z,2022-04-30,none,1564618011,30.0,true,true,false,false,false,none,1003,2,212,19,54.5676739089,68.04374384021745,25.149919887306773,35.68037403873312,4.4172335449716045E-4,212,11,46.8645225219,149.40855338680458,1.1172716705521861,2.3918657744710616,0.0023676831909992613,122,366,36.2563237774,32.7881982410591,18902.242833052278,45767.56309229441,0.0,212,19,52.8767152899,102.77037080622097,4.515652317968955,7.0345687106097365,0.0,79.7,144.78841001084785,28.5,28.26857344999848,0.36935542744556443,0.09389139556262836,33.27920656,43.7060572318878,1.18,1.3353895709202046,-0.09092729735980312,0.02622568963414579,36.2,15.634864233239655,14798.9,27669.968718958884,-0.0017178064188188374,-0.08965613538954473,82.26482576,154.308821260414,7.08,5.777648699063998,0.28595898058510316,0.3645351673320672,false,false,false,false,false,false,false,false,false,false,false,false,none,196,21,none,false,none,07,none,0,978,250,102,7995,250,196,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.86757195,0.13242804,0.9398296,-0.9398296,896
1937204803,528,1014BA,"",Kabelweg37,2019-08-01,1,"","",0,8,0,0,2019-08-01 00:06:51,31,2019,"",MasterCard,Mastercard,010,MasterCard,MasterCard,1,MASTERCARD,false,1,2020,Debit,2,false,GOLD,1,MasterCard,CIRRUS,65,MasterCard,CREDIT,"","",5967,1,ECOM,"","",Netherlands,124,Canada,"","",0,0,00,Payment,Approved,21,0,00,545756,"","","","","",136.027844,false,false,false,"",Canada,124,0006730,5011743,199.930000,124,"",102,14,MCG,Gold Mastercard Card,MCG,false,Foreign - MASTER,Transaction approved,1,Credit,"","","",0,false,"",0,0,1,1,"","",0.0,2019-08-01T00:06:51.000Z,2020-01-31,none,1564618011,136.027844,false,false,false,false,none,none,183,2,212,417,26.9318726808,38.871674421259435,172.78982520022262,1342.3081721631438,0.004148762779671062,212,3,31.4273266996,106.04911118147498,3.5638444601088497,4.826959966152404,0.0,208,232156,26.6086655357,24.91457562199817,658919.75,395751.06279220193,0.0,212,21,53.6865383851,395.8830695206608,3.902307583985111,9.00840918081116,0.0067458564103618,36.51050612,51.96884773233807,172.48,154.36799922157914,0.24641679530947397,-2.3081525289632006E-4,25.76556342,18.027640284000263,2.34,2.143904505945226,-0.05338812571386279,-0.2535435281607241,26.6086655357,24.91457562199817,658919.75,395751.06279220193,0.0,0.0,38.05002956,38.41560034126374,2.5,4.418190598340604,-0.03949779626603594,-0.1556665062430968,false,true,false,false,true,false,false,true,false,false,true,false,none,528,14,none,false,none,none,none,0,124,124,102,5967,124,528,1.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.6157655,0.3842345,0.23580658,-0.23580658,897
1937204811,440,LT 01133,"","Vilniaus m. sav. Vilniaus m. Mesiniu g. 5, _",2019-08-01,1,"","",0,8,"",0,2019-08-01 00:06:52,31,2019,"",Visa,Visa,005,VISA.,VISA.,2,VISA,false,3,2021,Credit,1,false,CLASSIC,2,Visa,CLASSIC,3,Visa,CREDIT,TRUE CREDIT (NO PIN/SIGNATURE CAPABILITY),6,5945,1,ECOM,"","",Lithuania,840,United States,M,M,1,0,00,Payment,Approved,07,0,00,445004,"","","","","",42.562433,false,false,false,3075,United States,840,400801,146379,47.460000,840,"",812,21,A,Visa Traditional,"",false,Foreign - REST,Transaction approved,1,Credit,"","","",0,true,"",0,1,1,1,"","",0.0,2019-08-01T00:06:52.000Z,2021-03-31,none,1564618012,42.562433,true,false,true,false,false,false,608,2,106,24,58.2966646337,43.73327276959508,357.4376737810848,12984.612102462685,0.044444444444444446,212,24,127.3878026891,293.9644115109722,308.0977255139464,634.1166668920182,0.0018175730616539914,0,742956,42.5624330000,0.0,742956.0,0.0,0.0,212,7,51.7030564665,481.13493417139574,2.940783253549571,4.2686118088991645,0.0,69.24475536,51.153080428305586,89.84,97.62660226284513,0.2503377870661329,-0.02060883079674993,91.38738634,185.9111712579324,73.48,88.8383627374883,-0.1224652200722477,-0.3699914191876914,42.562433,0.0,0.0,0.0,0.0,0.0,48.56034944,48.128126413574016,2.3,2.242902638301083,-0.006531862068823431,-0.15011513865319673,false,false,false,false,false,false,false,false,false,false,false,false,none,440,21,none,false,none,07,none,0,840,840,812,5945,840,440,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,0.0,13.0,1.0,0.3531956,0.6468044,-0.30251095,0.30251095,898
1937204809,703,811 01,"",Zamocka 30,2019-08-01,1,4,AAABBhmCGRVkYYADk4IZAAAAAAA=,0,8,"",0,2019-08-01 00:06:52,31,2019,"",Visa,Visa,005,VISA.,VISA.,2,VISA,false,5,2022,Credit,1,false,CLASSIC,2,Visa,CLASSIC,3,Visa,CREDIT,TRUE CREDIT (NO PIN/SIGNATURE CAPABILITY),6,7995,1,ECOM,"","",Slovakia,380,Italy,M,M,1,0,00,Payment,Approved,05,0,00,453997,"","","","","",50.000000,false,false,false,101,Italy,380,453997,5011649,50.000000,978,"",102,21,F,Visa Classic,"",false,Foreign - EMEA,Transaction approved,1,Credit,"",83448612,ZDExV1RsVHd1cE95cm5DekFVaDA=,0,true,2,1,1,1,1,"","",0.0,2019-08-01T00:06:52.000Z,2022-05-31,none,1564618012,50.0,true,false,true,false,false,false,1034,2,212,371,55.4476784979,94.4833360233375,360.0422989228713,617.0658007669225,0.0016778858638115974,212,1,46.8645214933,149.4085488882297,1.1172722733548062,2.3918669468562808,0.0023676831909992613,32,1074,50.0000000000,0.0,118101.1724137931,334739.778471605,0.0,212,10,58.7769282184,131.23023124574897,12.941070537882974,26.376439287207898,0.004655387111146653,49.14357328,42.81635804710777,281.12,233.66613545215077,-0.06672187375287934,-0.1278993242289273,32.87920656,43.64137728645939,1.3,1.854393569392453,-0.09360451618978115,0.07639543950609781,50.0,0.0,118101.1724137931,334739.778471605,0.0,0.0,149.19572244,384.2526393789954,24.1,23.90649301263708,0.6890088767143661,0.42306428629769255,false,false,false,false,false,false,false,false,false,true,false,false,none,703,21,none,true,none,05,2,0,978,380,102,7995,380,703,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,7.0,21.0,0.0,0.87439394,0.12560606,0.9701902,-0.9701902,899
1937204813,528,1017 HK,"",Vijzelstraat 20,2019-08-01,1,"","",0,8,"",0,2019-08-01 00:06:52,31,2019,"",Visa,Visa,005,VISA.,VISA.,2,VISA,false,1,2024,Credit,1,false,CLASSIC,2,Visa,CLASSIC,3,Visa,CREDIT,TRUE CREDIT (NO PIN/SIGNATURE CAPABILITY),6,6012,1,ECOM,"","",Netherlands,392,Japan,"","",0,1,00,Payment,Approved,07,0,00,420520,"","","","","",268.497936,false,false,false,8319,Japan,392,420503,146325,32500.000000,392,"",812,21,F,Visa Classic,"",false,Foreign - REST,Transaction approved,1,Credit,"","","",0,false,"",0,0,1,1,"","",0.0,2019-08-01T00:06:52.000Z,2024-01-31,none,1564618012,268.497936,false,false,false,false,false,false,1644,3,114,22,512.4459418888,829.4648091645114,830.5451932019954,31594.522736174516,4.1467965996267884E-4,212,22,81.1560146533,276.40081291153854,9.310538522885711,19.521721736060165,0.0011757054010575138,50,4313775,3521.3079330000,0.0,742956.0,0.0,0.0,212,16,158.1341028837,455.4912392568827,5.387528423304065,9.020762965170423,0.0011947868346433312,325.26649596,282.46724512927005,107.28,105.49553428985533,-0.22566291403891964,-0.02289210694022874,72.4763068,98.33651030352317,6.02,13.343943057677166,-0.03140261333485268,-0.16855780280934388,3521.307933,0.0,742956.0,0.0,0.0,0.0,376.24760798,1184.5160041129986,6.62,6.301570908778808,0.47885334842475613,0.13662609043764523,false,false,false,false,false,false,false,true,false,true,false,false,none,528,21,none,false,none,07,none,0,392,392,812,6012,392,528,1.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,5.0,5.0,2.0,0.0,0.84907854,0.15092145,0.8636961,-0.8636961,900
1937204831,826,EC1N 2SW,"",183 Holborn,2019-08-01,1,"","",0,8,0,0,2019-08-01 00:06:53,31,2019,X,MasterCard,Mastercard,041,MC Cor/Bus PrePD,MC Cor/Bus PrePD,1,MASTERCARD,true,2,2024,Credit,1,true,PREPAID,1,MasterCard,MASTERCARD STANDARD,33,MasterCard,DEBIT,"","",8999,1,ECOM,"","",United Kingdom,826,United Kingdom,M,M,1,1,00,Payment,Approved,21,0,00,530553,"","","","","",151.560285,true,true,false,"",United Kingdom,826,0011703,5012561,169.000000,840,"",812,21,MRW,Prepaid Mastercard Business Card (Non-U.S.),MRW,true,Domestic - UK,Transaction approved,1,Credit,"","","",0,false,"",1,1,1,1,"","",0.0,2019-08-01T00:06:53.000Z,2024-02-28,none,1564618013,151.560285,false,true,true,false,none,none,1672,3,211,934,139.9544369051,323.2051620830095,334.94918186670594,873.3826409776109,0.023622047244094488,212,17,166.0518487862,385.55569258531307,66.1258966444649,100.2318363101034,0.012826435831347566,67,2424283,94.7046882000,76.27247941285583,806542.6,1060678.5176934148,0.0,212,26,61.5034404065,272.5434980628311,4.182792499534732,7.445097551695767,0.0033354543401958167,158.57776608,71.35037117007595,354.58,385.2640276750584,0.05762076649665924,0.022476767011673726,115.88914812,132.02071306639425,29.02,65.73120589622124,-0.1301049410782603,-0.37020070678605954,94.7046882,76.27247941285583,806542.6,1060678.5176934148,0.0,0.0,45.45870956,61.95772323759239,6.66,4.727729748137955,-0.058870348992149164,0.33273002580080846,false,false,false,false,false,false,false,false,false,false,true,false,none,826,21,none,true,x,none,none,0,840,826,812,8999,826,826,1.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,22.0,2.0,0.0,0.0,0.6161679,0.38383213,0.2366571,-0.2366571,901
1937204829,528,1976 CA,"",Dokweg 29 B,2019-08-01,1,"","",0,8,"",0,2019-08-01 00:06:53,31,2019,"",Visa,Visa,005,VISA.,Visa Signature,2,VISA,false,10,2023,Credit,1,false,CLASSIC,2,Visa,CLASSIC,3,Visa,CREDIT,"","",5967,1,ECOM,"","",Netherlands,840,United States,"","",0,3,00,Payment,Approved,07,0,00,426290,"","","","","",26.859352,false,false,false,"",United States,840,447458,5010743,29.950000,840,"",812,21,A,Visa Traditional,"",true,Foreign - REST,Transaction approved,1,Credit,"","","",0,false,"",1,0,1,1,"","",0.0,2019-08-01T00:06:53.000Z,2023-10-31,none,1564618013,26.859352,false,true,false,false,none,none,1552,3,212,5,29.9831392212,16.130836729740558,729.2678955330838,1633.6693810886707,0.006613310867733782,212,2,31.4273470509,106.04911090155659,3.563844350406148,4.826959502988085,0.0,211,2592092,35.3193291250,16.48419807614429,2047676.625,1630714.3600782482,0.0,212,1,51.7030549990,481.13489556298225,2.9407839052439733,4.268611776105947,0.0,30.1423908,15.184183074238025,963.92,1196.5293661593234,0.009872493378250453,0.1436350017838646,27.22459308,23.292300305021122,2.34,2.143904505945226,-0.039630261255102266,-0.2535435297620663,35.319329125,16.48419807614429,2047676.625,1630714.3600782482,0.0,0.0,49.03565684,47.94519340843806,2.44,2.3137565532603257,-0.00554397152149782,-0.11731774438874241,false,false,false,false,false,false,false,false,false,false,false,false,none,528,21,none,true,none,07,none,0,840,840,812,5967,840,528,1.0,0.0,1.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.60789996,0.3921,0.2192467,-0.2192467,902
1937204825,826,W1F 8BH,"","Medius House, 2 Sheraton Street",2019-08-01,1,4,0000010853828000000000004182800000000000,0,8,"",0,2019-08-01 00:06:53,31,2019,"",VisaDebit,Visa,005,VISA.,VISA.,2,VISA,false,10,2023,"","",false,CLASSIC,2,Visa,"","",Visa,DEBIT,"","",6211,1,ECOM,"","",United Kingdom,392,Japan,M,M,1,3,00,Payment,Approved,05,0,00,461676,"","","","","",82.614750,false,false,false,313,Japan,840,461676,5011931,10000.000000,392,"",812,21,F,Visa Classic,"",false,Foreign - REST,Transaction approved,2,Debit,"","",235d3d993d0c4068a60eb1b494015c4400000000,0,true,2,1,1,1,1,"","",0.0,2019-08-01T00:06:53.000Z,2023-10-31,none,1564618013,82.61475,true,false,true,false,none,none,1552,3,212,57,258.4163550705,607.8439424667782,65.18714757646522,422.49729571942345,4.335463732039438E-5,212,57,387.7775595955,1062.688789435769,40.90319259876244,101.95128867080456,0.0024353561050099223,146,2418,63.4969857786,67.86514572156065,31008.21212121212,83226.96264533217,0.0,212,1,158.1341353442,455.4911762042029,5.387531544674318,9.020763474630966,0.0011947868346433312,207.26702332,329.46938300569064,22.3,18.37617134958715,-0.08414878914960246,-0.10150869132413615,243.41906588,371.30868227619334,20.84,17.276101223059207,-0.1358426805199918,-0.19679194702036037,77.91146952,39.91232487761852,11676.78,32273.45852673901,0.2123989212450853,-0.2322736707765261,381.448429,1183.438587121591,6.84,6.434473481147609,0.4902713934367966,0.16101391632875078,false,false,false,false,false,false,false,false,false,true,false,false,none,826,21,none,true,none,05,2,0,392,392,812,6211,392,826,0.0,0.0,0.0,2273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,19.0,5.0,0.0,0.0,0.85083103,0.14916895,0.87056696,-0.87056696,903
1937204857,"","","","",2019-08-01,1,"","",0,8,"",0,2019-08-01 00:06:56,31,2019,"",Amex,Amex,0,Unknown,"",3,AMEX,false,2,2020,Credit,1,false,GREEN,3,AmericanExpress,"","",Amex,CREDIT,"","",5968,"","","","",United States,0,Unknown,"","","","",00,Payment,APPROVAL,"","","",379745,"","","","","",4.017693,false,false,false,"",United States,840,0,5012737,4.480000,840,"","",6,0,Unknown,0,true,"","",0,Unknown,"","","","",false,"","","","","","","",0.0,2019-08-01T00:06:56.000Z,2020-02-28,none,1564618016,4.017693,false,true,true,false,none,none,211,2,212,102,9.7619752632,19.542008639118286,28.068173111988944,82.20365560677244,0.0,212,102,17.7674445760,1338.5931594999727,27.912632765950963,76.24149835195664,3.047758373716132E-6,1,2607,89.6716740000,0.0,742956.0,0.0,0.0,212,3,51.7030510104,481.13485704361466,2.9407835936573092,4.268611504283494,0.0,5.68742582,7.501135047299469,29.54,25.337888061726282,-0.20850207972192564,0.017904640336819728,5.68742582,7.501135047299469,29.54,25.337888061726282,-0.009024413930601926,0.02134490099521072,89.671674,0.0,742956.0,0.0,0.0,0.0,48.49757298,48.04192383349376,2.46,2.2964924452347777,-0.00666232758544332,-0.11263231455353795,false,false,false,false,false,false,false,false,false,false,false,false,none,none,6,none,false,none,none,none,none,840,840,none,5968,none,840,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,23.0,0.0,1.0,0.0,15.0,11.0,5.0,0.0,0.7781896,0.2218104,0.6275736,-0.6275736,904
